Name;Sport;Date;Start time;Duration;Total distance (km);Average heart rate (bpm);Average speed (km/h);Max speed (km/h);Average pace (min/km);Max pace (min/km);Calories;Fat percentage of calories(%);Carbohydrate percentage of calories(%);Protein percentage of calories(%);Average cadence (rpm);Average stride length (cm);Running index;Training load;Ascent (m);Descent (m);Average power (W);Max power (W);Notes;Height (cm);Weight (kg);HR max;HR sit;VO2max;
;00:12:37;156;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:12:38;156;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:12:39;156;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:12:40;157;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:12:41;157;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:12:42;157;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:12:43;157;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:12:44;157;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:12:45;157;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:12:46;157;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:12:47;157;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:12:48;157;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:12:49;157;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:12:50;157;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:12:51;157;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:12:52;157;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:12:53;157;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:12:54;157;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:12:55;157;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:12:56;157;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:12:57;158;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:12:58;158;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:12:59;158;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:13:00;159;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:13:01;159;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:13:02;159;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:13:03;160;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:13:04;161;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:13:05;161;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:13:06;162;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:13:07;162;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:13:08;163;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:13:09;164;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:13:10;164;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:13:11;164;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:13:12;164;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:13:13;164;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:13:14;164;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:13:15;164;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:13:16;164;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:13:17;164;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:13:18;164;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:13:19;164;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:13:20;163;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:13:21;163;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:13:22;163;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:13:23;163;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:13:24;163;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:13:25;163;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:13:26;163;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:13:27;163;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:13:28;163;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:13:29;164;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:13:30;164;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:13:31;164;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:13:32;165;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:13:33;165;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:13:34;165;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:13:35;165;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:13:36;165;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:13:37;166;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:13:38;166;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:13:39;166;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:13:40;166;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:13:41;166;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:13:42;166;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:13:43;167;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:13:44;166;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:13:45;167;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:13:46;167;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:13:47;167;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:13:48;166;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:13:49;166;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:13:50;166;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:13:51;166;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:13:52;167;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:13:53;167;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:13:54;167;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:13:55;167;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:13:56;167;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:13:57;167;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:13:58;167;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:13:59;167;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:14:00;167;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:14:01;166;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:14:02;167;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:14:03;167;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:14:04;167;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:14:05;167;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:14:06;168;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:14:07;168;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:14:08;168;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:14:09;169;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:14:10;169;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:14:11;168;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:14:12;168;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:14:13;168;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:14:14;168;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:14:15;168;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:14:16;168;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:14:17;168;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:14:18;168;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:14:19;167;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:14:20;167;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:14:21;167;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:14:22;167;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:14:23;167;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:14:24;167;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:14:25;166;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:14:26;166;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:14:27;165;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:14:28;165;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:14:29;165;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:14:30;165;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:14:31;166;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:14:32;166;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:14:33;166;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:14:34;166;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:14:35;165;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:14:36;166;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:14:37;166;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:14:38;166;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:14:39;165;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:14:40;165;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:14:41;165;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:14:42;165;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:14:43;165;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:14:44;165;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:14:45;165;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:14:46;165;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:14:47;165;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:14:48;165;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:14:49;166;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:14:50;166;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:14:51;166;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:14:52;166;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:14:53;166;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:14:54;166;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:14:55;166;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:14:56;166;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:14:57;166;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:14:58;166;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:14:59;166;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:15:00;166;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:15:01;166;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:15:02;165;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:15:03;165;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:15:04;165;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:15:05;165;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:15:06;165;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:15:07;165;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:15:08;165;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:15:09;165;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:15:10;165;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:15:11;165;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:15:12;165;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:15:13;166;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:15:14;165;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:15:15;166;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:15:16;166;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:15:17;165;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:15:18;166;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:15:19;165;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:15:20;165;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:15:21;165;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:15:22;165;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:15:23;164;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:15:24;164;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:15:25;164;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:15:26;165;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:15:27;165;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:15:28;165;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:15:29;166;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:15:30;166;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:15:31;166;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:15:32;166;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:15:33;167;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:15:34;167;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:15:35;167;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:15:36;167;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:15:37;167;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:15:38;167;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:15:39;167;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:15:40;167;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:15:41;167;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:15:42;167;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:15:43;167;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:15:44;167;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:15:45;167;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:15:46;168;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:15:47;168;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:15:48;168;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:15:49;168;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:15:50;168;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:15:51;168;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:15:52;168;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:15:53;168;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:15:54;168;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:15:55;168;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:15:56;168;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:15:57;168;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:15:58;168;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:15:59;167;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:16:00;167;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:16:01;167;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:16:02;167;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:16:03;166;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:16:04;167;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:16:05;166;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:16:06;166;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:16:07;166;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:16:08;166;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:16:09;166;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:16:10;167;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:16:11;167;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:16:12;167;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:16:13;167;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:16:14;168;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:16:15;168;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:16:16;168;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:16:17;168;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:16:18;168;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:16:19;168;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:16:20;168;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:16:21;169;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:16:22;169;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:16:23;168;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:16:24;168;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:16:25;168;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:16:26;167;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:16:27;167;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:16:28;166;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:16:29;166;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:16:30;166;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:16:31;165;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:16:32;165;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:16:33;165;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:16:34;165;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:16:35;165;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:16:36;165;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:16:37;165;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:16:38;165;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:16:39;166;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:16:40;165;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:16:41;165;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:16:42;165;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:16:43;164;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:16:44;164;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:16:45;164;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:16:46;164;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:16:47;164;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:16:48;163;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:16:49;163;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:16:50;163;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:16:51;162;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:16:52;162;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:16:53;161;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:16:54;161;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:16:55;161;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:16:56;161;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:16:57;161;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:16:58;161;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:16:59;161;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:17:00;161;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:17:01;160;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:17:02;160;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:17:03;159;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:17:04;159;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:17:05;159;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:17:06;159;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:17:07;159;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:17:08;158;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:17:09;158;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:17:10;158;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:17:11;157;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:17:12;156;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:17:13;156;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:17:14;155;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:17:15;155;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:17:16;154;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:17:17;154;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:17:18;153;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:17:19;152;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:17:20;151;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:17:21;151;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:17:22;150;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:17:23;150;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:17:24;150;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:17:25;151;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:17:26;150;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:17:27;150;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:17:28;150;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:17:29;149;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:17:30;149;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:17:31;149;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:17:32;149;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:17:33;149;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:17:34;149;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:17:35;149;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:17:36;149;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:17:37;149;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:17:38;149;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:17:39;148;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:17:40;148;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:17:41;147;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:17:42;147;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:17:43;147;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:17:44;147;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:17:45;147;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:17:46;147;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:17:47;147;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:17:48;147;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:17:49;147;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:17:50;147;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:17:51;147;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:17:52;147;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:17:53;147;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:17:54;147;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:17:55;148;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:17:56;148;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:17:57;148;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:17:58;148;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:17:59;147;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:18:00;147;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:18:01;147;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:18:02;147;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:18:03;147;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:18:04;147;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:18:05;146;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:18:06;146;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:18:07;146;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:18:08;146;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:18:09;146;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:18:10;146;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:18:11;146;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:18:12;146;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:18:13;146;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:18:14;146;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:18:15;146;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:18:16;146;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:18:17;146;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:18:18;145;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:18:19;146;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:18:20;146;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:18:21;145;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:18:22;145;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:18:23;145;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:18:24;146;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:18:25;146;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:18:26;146;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:18:27;146;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:18:28;146;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:18:29;147;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:18:30;147;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:18:31;147;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:18:32;146;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:18:33;147;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:18:34;147;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:18:35;148;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:18:36;148;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:18:37;149;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:18:38;149;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:18:39;150;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:18:40;150;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:18:41;150;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:18:42;150;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:18:43;150;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:18:44;150;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:18:45;150;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:18:46;150;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:18:47;150;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:18:48;150;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:18:49;150;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:18:50;151;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:18:51;151;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:18:52;151;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:18:53;151;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:18:54;151;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:18:55;152;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:18:56;152;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:18:57;152;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:18:58;152;;;;;;;;;;;;;;;;;;;;;;;;;;;
;00:18:59;152;;;;;;;;;;;;;;;;;;;;;;;;;;;
